Estado Matricula,Período,Año,Organización Jurídica,Categoría,Tamaño,Sector Agregado,Sector Actividad Económica,CIIU1,Personal Ocupado,Municipio,Zona,Barrio,Total Valor Activos,Total Valor Pasivos,Total Valor Patrimonio,Total Valor Ventas Netas
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados,0,NEIVA,NORTE,EL CENTRO,1700000,0,1700000,3000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5619 ** Otros tipos de expendio de comidas preparadas n.c.p.,1,GARZON,CENTRO,EL PROGRESO,3500000,0,3500000,5000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados,1,ELIAS,SUR,EL CENTRO,3300000,0,3300000,36000000
Renovado,2° Trimestre,2021,Sociedad En Comandita Simple,Principal,Micro,Servicios,Actividades mobiliarias,L6810 ** Actividades inmobiliarias realizadas con bienes propios o arrendados,0,EL PITAL,CENTRO,ECUADOR,22000000,0,22000000,2500000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Transporte y Almacenamiento,H5310 ** Actividades postales nacionales,0,NEIVA,NORTE,CHAPINERO,2550000,0,2550000,8000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4772 ** Comercio al por menor de todo tipo de calzado y articulos de cuero y sucedaneos del cuero en establecimientos especializados,0,LA PLATA,OCCIDENTE,EL CENTRO,2400000,0,2400000,16921000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4761 ** Comercio al por menor de libros  periodicos  materiales y articulos de papeleria y escritorio  en establecimientos especializados,1,GUADALUPE,CENTRO,CENTRO,3200000,0,3200000,4000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Construcción,Construcción,F4321 ** Instalaciones electricas,1,NEIVA,NORTE,EL CENTRO,1030000,0,1030000,3200000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4799 ** Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados,0,NEIVA,NORTE,VILLA NADIA,1500000,0,1500000,1000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,SANTA MARIA,NORTE,CENTRO,35000000,0,35000000,150000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Resto,Actividades de atención de la salud humana y de asistencia social,Q8621 ** Actividades de la practica medica  sin internacion,2,NEIVA,NORTE,CONDOMINIO RESERVA DE LA SIERRA,53125000,19846000,33279000,240902000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Construcción,Construcción,F4321 ** Instalaciones electricas,0,NEIVA,NORTE,LAS GRANJAS,12000000,0,12000000,15000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9601 ** Lavado y limpieza  incluso la limpieza en seco  de productos textiles y de piel,1,NEIVA,NORTE,CALIXTO LEIVA,2500000,0,2500000,36000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Construcción,Construcción,F4321 ** Instalaciones electricas,2,SUAZA,CENTRO,EL CENTRO,5000000,0,5000000,48903000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Industria,Industrias manufactureras,C3319 ** Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,4,NEIVA,NORTE,VILLA CECILIA,3200000,0,3200000,3200000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,SAN AGUSTIN,SUR,MATANZAS,4400000,0,4400000,4000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4761 ** Comercio al por menor de libros  periodicos  materiales y articulos de papeleria y escritorio  en establecimientos especializados,0,NEIVA,NORTE,OASIS ORIENTE,1700000,0,1700000,1500000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4762 ** Comercio al por menor de articulos deportivos  en establecimientos especializados,2,PITALITO,SUR,LOS ROSALES,11400000,0,11400000,12000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5611 ** Expendio a la mesa de comidas preparadas,0,NEIVA,NORTE,ALAMOS NORTE,1750000,0,1750000,49850350
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4620 ** Comercio al por mayor de materias primas agropecuarias  animales vivos,0,LA PLATA,OCCIDENTE,VEREDA SAN FRANCISCO,10000000,0,10000000,2242000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4520 ** Mantenimiento y reparacion de vehiculos automotores,6,NEIVA,NORTE,ZONA INDUSTRIAL,271060519,183561759,87498760,219182439
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Agricultura,"Agricultura, ganadería, caza, silvicultura y pesca",A0141 ** Cria de ganado bovino y bufalino,0,NEIVA,NORTE,ZONA INDUSTRIAL,29000000,9000000,20000000,151000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C2930 ** Fabricacion de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,0,NEIVA,NORTE,SAN PEDRO,2600000,0,2600000,25000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Servicios,"Actividades profesionales, científicas y técnicas",M7020 ** Actividades de consultoria de gestion,2,NEIVA,NORTE,CONDOMINIO RESERVA DE LA SIERRA,3000000,0,3000000,3000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.,0,NEIVA,NORTE,LAS PALMAS,800000,0,800000,0
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9602 ** Peluqueria y otros tratamientos de belleza,1,SALADOBLANCO,SUR,EL CENTRO,3000000,0,3000000,1000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Industria,Industrias manufactureras,C3312 ** Mantenimiento y reparacion especializado de maquinaria y equipo,7,NEIVA,NORTE,ZONA INDUSTRIAL,74316000,20316000,54000000,342628965
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9602 ** Peluqueria y otros tratamientos de belleza,0,NEIVA,NORTE,GUALANDAY,1000000,0,1000000,500000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4520 ** Mantenimiento y reparacion de vehiculos automotores,0,NEIVA,NORTE,CARACOLI,1000000,0,1000000,1500000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4759 ** Comercio al por menor de otros articulos domesticos en establecimientos especializados,0,LA PLATA,OCCIDENTE,LA POLA,1250000,0,1250000,2000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Construcción,Construcción,F4390 ** Otras actividades especializadas para la construccion de edificios y obras de ingenieria civil,1,NEIVA,NORTE,ZONA INDUSTRIAL,34060680,9710970,24349710,94787792
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.,1,ACEVEDO,SUR,INSPECCION DE SAN ADOLFO,4700000,0,4700000,600000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados,0,NEIVA,NORTE,SANTA ISABEL,900000,0,900000,30000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Información y comunicaciones,J6120 ** Actividades de telecomunicaciones inalambricas,0,LA PLATA,OCCIDENTE,LA POLA,2500000,0,2500000,40000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4661 ** Comercio al por mayor de combustibles solidos  liquidos  gaseosos y productos conexos,1,IQUIRA,NORTE,VEREDA SANTA BARBARA,409072000,29784696,379287304,1147895597
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9200 ** Actividades de juegos de azar y apuestas,0,NEIVA,NORTE,LOS ANDES,1000000,0,1000000,5000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.,0,NEIVA,NORTE,EL TRIANGULO,500000,0,500000,600000
Renovado,2° Trimestre,2021,Sociedad En Comandita Simple,Principal,Micro,Agricultura,"Agricultura, ganadería, caza, silvicultura y pesca",A0141 ** Cria de ganado bovino y bufalino,0,GARZON,CENTRO,LOS SAMANES,10000000,0,10000000,150000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4759 ** Comercio al por menor de otros articulos domesticos en establecimientos especializados,0,LA PLATA,OCCIDENTE,PRIMERO DE MAYO,1800000,0,1800000,12000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C2511 ** Fabricacion de productos metalicos para uso estructural,1,SAN AGUSTIN,SUR,SAN MARTIN,2050000,0,2050000,5000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1102 ** Elaboracion de bebidas fermentadas no destiladas,3,LA PLATA,OCCIDENTE,VEREDA LA ESTRELLA,3500000,300000,3200000,3500000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5613 ** Expendio de comidas preparadas en cafeterias,1,NEIVA,NORTE,CALAMARI,4000000,0,4000000,7000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4665 ** Comercio al por mayor de desperdicios  desechos y chatarra,4,NEIVA,NORTE,BUGANVILES,76879000,50963372,25915628,210908000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5611 ** Expendio a la mesa de comidas preparadas,0,AGRADO,CENTRO,CHIMBAYACO BAJO,2500000,0,2500000,4000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8020 ** Actividades de servicios de sistemas de seguridad,0,NEIVA,NORTE,EL CENTRO,7000000,0,7000000,15000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C2511 ** Fabricacion de productos metalicos para uso estructural,0,LA PLATA,OCCIDENTE,CIUDAD CANADA,2900000,0,2900000,22000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,NEIVA,NORTE,VENTILADOR,1500000,0,1500000,0
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Servicios,Transporte y Almacenamiento,H4923 ** Transporte de carga por carretera,0,NEIVA,NORTE,ZONA INDUSTRIAL,2500000,0,2500000,5000000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Extracción,Explotación de minas y canteras,B0910 ** Actividades de apoyo para la extraccion de petroleo y de gas natural,2,NEIVA,NORTE,EL CENTRO,220566336,1547874,219018462,339489000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C2023 ** Fabricacion de jabones y detergentes  preparados para limpiar y pulir  perfumes y preparados de tocador,1,PITALITO,SUR,CONTADOR,2650000,0,2650000,10000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4719 ** Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general)  bebidas (alcohólicas y no alcohólicas) y tabaco,0,NEIVA,NORTE,TIMANCO I ETAPA,1500000,0,1500000,1000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4759 ** Comercio al por menor de otros articulos domesticos en establecimientos especializados,0,GARZON,CENTRO,ZULUAGA,3100000,0,3100000,2000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4330 ** Terminacion y acabado de edificios y obras de ingenieria civil,0,NEIVA,NORTE,EL TESORO,1200000,0,1200000,0
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Servicios,Alojamiento y Servicios de Comida,I5611 ** Expendio a la mesa de comidas preparadas,0,NEIVA,NORTE,EL CENTRO,23586350,11858918,11727432,54833150
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,0,NEIVA,NORTE,LOS ALMENDROS,7150000,0,7150000,5000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4732 ** Comercio al por menor de lubricantes (aceites  grasas)  aditivos y productos de limpieza para vehiculos automotores,0,NEIVA,NORTE,ZONA INDUSTRIAL,1300000,0,1300000,12000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4799 ** Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados,0,PITALITO,SUR,CALAMO,2200000,0,2200000,140000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4754 ** Comercio al por menor de electrodomésticos y gasodomésticos  muebles y equipos de iluminación en establecimientos especializados,0,NEIVA,NORTE,EL CENTRO,2100000,0,2100000,32850000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Información y comunicaciones,J6190 ** Otras actividades de telecomunicaciones,0,ALGECIRAS,NORTE,CENTRO,2500000,0,2500000,2500000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,1,OPORAPA,SUR,ALTO SAN FRANCISCO,2100000,0,2100000,1500000
Renovado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Construcción,Construcción,F4321 ** Instalaciones electricas,3,NEIVA,NORTE,SANTA CLARA,15784000,0,15784000,40343820
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4755 ** Comercio al por menor de artículos y utensilios de uso doméstico en establecimientos especializados,1,NEIVA,NORTE,LA GAITANA,2300000,0,2300000,5000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1410 ** Confeccion de prendas de vestir  excepto prendas de piel,1,ALTAMIRA,CENTRO,ALTICO,2000000,0,2000000,8000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1081 ** Elaboracion de productos de panaderia,1,PITALITO,SUR,SUCRE,3000000,0,3000000,30000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados,0,NEIVA,NORTE,SANTA ISABEL,2500000,0,2500000,75600000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1011 ** Procesamiento y conservacion de carne y productos carnicos,1,PITALITO,SUR,CENTRO,2400000,0,2400000,20000000
Renovado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4771 ** Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,1,PITALITO,SUR,CENTRO,2400000,0,2400000,2000000
